"","CountryName","RegionName","Country_Region","IsSpecialty","Date","PredictedDailyNewCases","Percent_Immune","S","I","R","beta","gamma","Re"
"16343","Timor-Leste","","Timor-Leste ",0,2021-01-31,"0.000000000000014210854715202",0.0247939768826014,0.999751577795724,0.000000482435450479709,0.000247939768826014,0.000000000000000010842021724855,0.055,0.000000000000000197127667724637
"16443","Togo","","Togo ",0,2021-01-31,"0.000000000000454747350886464",0.35958488144194,0.996374320432873,0.0000298307527076919,0.0035958488144194,0.0000000000000000433680868994202,0.055,0.000000000000000788510670898549
"16543","Trinidad and Tobago","","Trinidad and Tobago ",0,2021-01-31,"0.00000176926823769463",4.91353475003714,0.950402267476655,0.00046238502297289,0.0491353475003714,0.00000000139064731952132,0.055,0.0000000252844967185695
"16643","Tunisia","","Tunisia ",0,2021-01-31,"20316.2097235518",34.9798650932936,0.375096975293026,0.275104373774038,0.349798650932936,0.18,0.055,3.27272727272727
"16743","Turkey","","Turkey ",0,2021-01-31,"38244.9665096281",65.9121115239107,0.122120595957037,0.218758288803856,0.659121115239107,0.18,0.055,3.27272727272727
"16843","Uganda","","Uganda ",0,2021-01-31,"0.00000000383079168386757",0.564125557698612,0.994212378639903,0.000146365783110625,0.00564125557698611,0.0000000000000921138165743685,0.055,0.00000000000167479666498852
"16943","Ukraine","","Ukraine ",0,2021-01-31,"44893.3625273374",50.3815476062621,0.265809213623336,0.230375310314044,0.503815476062621,0.18,0.055,3.27272727272727
"17043","United Arab Emirates","","United Arab Emirates ",0,2021-01-31,"14016.1060776272",38.7605128693271,0.396088414569424,0.216306456737304,0.387605128693271,0.18,0.055,3.27272727272727
"17165","United Kingdom","","United Kingdom ",0,2021-01-31,"62484.9641555883",52.1514151352728,0.284550841094818,0.193935007552455,0.521514151352728,0.18,0.055,3.27272727272727
"17245","United Kingdom","England","United Kingdom England",0,2021-01-31,"48146.8577908189",53.6781288268474,0.277183539661118,0.186035172070409,0.536781288268474,0.18,0.055,3.27272727272727
"17343","United Kingdom","Northern Ireland","United Kingdom Northern Ireland",0,2021-01-31,"1684.47267943458",51.3511304019025,0.315627484251038,0.170861211729936,0.513511304019025,0.18,0.055,3.27272727272727
"17443","United Kingdom","Scotland","United Kingdom Scotland",0,2021-01-31,"7173.93910834164",42.041028388531,0.358787240671973,0.220802475442717,0.42041028388531,0.18,0.055,3.27272727272727
"17543","United Kingdom","Wales","United Kingdom Wales",0,2021-01-31,"1671.41699463144",64.318649001994,0.187944211219931,0.168869298760129,0.64318649001994,0.18,0.055,3.27272727272727
"17743","United States","Alabama","United States Alabama",1,2021-01-31,"1366.24792845862",71.2435669172938,0.206392879313208,0.0811714515138543,0.712435669172938,0.18,0.055,3.27272727272727
"17843","United States","Alaska","United States Alaska",1,2021-01-31,"249.621642389386",69.7193147513063,0.200958447289508,0.101848405197428,0.697193147513063,0.18,0.055,3.27272727272727
"17943","United States","Arizona","United States Arizona",1,2021-01-31,"2367.09244032903",70.5193133925513,0.194624780596968,0.10018208547752,0.705193133925513,0.18,0.055,3.27272727272727
"18043","United States","Arkansas","United States Arkansas",1,2021-01-31,"800.809935091558",71.6173994047977,0.206557012377002,0.0772689935750227,0.716173994047977,0.18,0.055,3.27272727272727
"18165","United States","California","United States California",1,2021-01-31,"17668.8105852474",67.1870204336702,0.180128264910934,0.148001530752363,0.671870204336702,0.18,0.055,3.27272727272727
"18245","United States","Colorado","United States Colorado",1,2021-01-31,"2486.16559061111",66.2188722038355,0.220133570925602,0.117677707036044,0.662188722038355,0.18,0.055,3.27272727272727
"18343","United States","Connecticut","United States Connecticut",1,2021-01-31,"1792.38358391443",64.8275128203303,0.20552704130062,0.146197830496078,0.648275128203303,0.18,0.055,3.27272727272727
"18443","United States","Delaware","United States Delaware",1,2021-01-31,"415.100193002756",67.3860190952814,0.196208435725569,0.129931373321616,0.673860190952814,0.18,0.055,3.27272727272727
"18543","United States","Florida","United States Florida",1,2021-01-31,"8776.3714776428",64.2171855158768,0.264564647750337,0.0932634970908962,0.642171855158768,0.18,0.055,3.27272727272727
"18643","United States","Georgia","United States Georgia",1,2021-01-31,"4450.85002906469",65.1326174780444,0.246065763816821,0.102608061402736,0.651326174780444,0.18,0.055,3.27272727272727
"18743","United States","Hawaii","United States Hawaii",1,2021-01-31,"2366.77436524068",32.4533680785551,0.44987836181346,0.225587957400989,0.324533680785551,0.18,0.055,3.27272727272727
"18843","United States","Idaho","United States Idaho",1,2021-01-31,"363.982980160494",74.4045890242508,0.192234453079072,0.0637196566784206,0.744045890242508,0.18,0.055,3.27272727272727
"18943","United States","Illinois","United States Illinois",1,2021-01-31,"2724.47048663232",72.831511680408,0.209999637223653,0.0616852459722673,0.72831511680408,0.18,0.055,3.27272727272727
"19043","United States","Indiana","United States Indiana",1,2021-01-31,"1680.82185749157",73.5789786911765,0.181869554869553,0.0823406582186818,0.735789786911765,0.18,0.055,3.27272727272727
"19165","United States","Iowa","United States Iowa",1,2021-01-31,"14.2013462570903",80.366185722952,0.17747276075495,0.0188653820155303,0.80366185722952,0.0049512311558253,0.055,0.090022384651369
"19245","United States","Kansas","United States Kansas",1,2021-01-31,"644.665926413058",73.8914663469539,0.191705715763179,0.0693796207672816,0.738914663469539,0.18,0.055,3.27272727272727
"19343","United States","Kentucky","United States Kentucky",1,2021-01-31,"1872.08421831392",66.9552101100619,0.211881959579892,0.118565939319489,0.669552101100619,0.18,0.055,3.27272727272727
"19443","United States","Louisiana","United States Louisiana",1,2021-01-31,"1575.46690782654",66.8596014899013,0.249377435914954,0.0820265491860324,0.668596014899013,0.18,0.055,3.27272727272727
"19543","United States","Maine","United States Maine",1,2021-01-31,"1385.15776679828",50.3719326270709,0.224272299403773,0.272008374325518,0.503719326270709,0.18,0.055,3.27272727272727
"19643","United States","Maryland","United States Maryland",1,2021-01-31,"3947.07602954243",58.9247508543576,0.259927740064421,0.150824751392004,0.589247508543576,0.18,0.055,3.27272727272727
"19743","United States","Massachusetts","United States Massachusetts",1,2021-01-31,"3339.04290815745",65.5587056038295,0.19896770803876,0.145445235922944,0.655587056038295,0.18,0.055,3.27272727272727
"19843","United States","Michigan","United States Michigan",1,2021-01-31,"4957.24312084587",63.5666954654965,0.240150917915555,0.12418212742948,0.635666954654965,0.18,0.055,3.27272727272727
"19943","United States","Minnesota","United States Minnesota",1,2021-01-31,"1241.59590363078",72.9291261652542,0.206514188398424,0.0641945499490332,0.729291261652542,0.18,0.055,3.27272727272727
"20043","United States","Mississippi","United States Mississippi",1,2021-01-31,"840.479902328865",70.5986956531058,0.214939885367152,0.0790731581017904,0.705986956531058,0.18,0.055,3.27272727272727
"20165","United States","Missouri","United States Missouri",1,2021-01-31,"2036.12778908666",67.6104059504354,0.24081748488366,0.0830784556119865,0.676104059504354,0.18,0.055,3.27272727272727
"20245","United States","Montana","United States Montana",1,2021-01-31,"216.906121471606",73.4975418767726,0.205549890596979,0.059474690635295,0.734975418767726,0.18,0.055,3.27272727272727
"20343","United States","Nebraska","United States Nebraska",1,2021-01-31,"170.348437536828",78.250100558806,0.178030306098775,0.0394686883131654,0.78250100558806,0.0968685413266002,0.055,1.76124620593818
"20443","United States","Nevada","United States Nevada",1,2021-01-31,"853.471086066711",72.0184947921851,0.194132566568417,0.0856824855097317,0.720184947921851,0.18,0.055,3.27272727272727
"20543","United States","New Hampshire","United States New Hampshire",1,2021-01-31,"893.969644229248",60.3300545100251,0.178314408331481,0.218385046568268,0.603300545100251,0.18,0.055,3.27272727272727
"20643","United States","New Jersey","United States New Jersey",1,2021-01-31,"4632.99782356806",62.7347522688509,0.244447263485402,0.128205213826088,0.627347522688509,0.18,0.055,3.27272727272727
"20743","United States","New Mexico","United States New Mexico",1,2021-01-31,"685.676179209811",69.9527529890991,0.204457190800417,0.0960152793085926,0.699527529890991,0.18,0.055,3.27272727272727
"20843","United States","New York","United States New York",1,2021-01-31,"11471.6625337175",61.3153792904969,0.238847023936397,0.147999183158633,0.613153792904969,0.18,0.055,3.27272727272727
"20943","United States","North Carolina","United States North Carolina",1,2021-01-31,"5794.92936267902",62.43717898042,0.234162093225126,0.141466116970674,0.6243717898042,0.18,0.055,3.27272727272727
"21043","United States","North Dakota","United States North Dakota",1,2021-01-31,"0",106.478317268868,-0.0715100910547786,0.00672691836610043,1.06478317268868,0,0.055,0
"21166","United States","Ohio","United States Ohio",1,2021-01-31,"4662.58052003291",68.6692765403794,0.183374313451999,0.129932921144206,0.686692765403794,0.18,0.055,3.27272727272727
"21245","United States","Oklahoma","United States Oklahoma",1,2021-01-31,"1118.23515429383",71.3936539525313,0.202010500526956,0.0840529599477301,0.713936539525313,0.18,0.055,3.27272727272727
"21343","United States","Oregon","United States Oregon",1,2021-01-31,"3892.41988490667",53.0635833619634,0.244811651407447,0.22455251497292,0.530635833619634,0.18,0.055,3.27272727272727
"21443","United States","Pennsylvania","United States Pennsylvania",1,2021-01-31,"6221.53117800539",65.8883964680572,0.182358310217974,0.158757725101455,0.658883964680572,0.18,0.055,3.27272727272727
"21543","United States","Rhode Island","United States Rhode Island",1,2021-01-31,"213.494348693188",76.1066887521829,0.166276089561382,0.0726570229167894,0.761066887521829,0.18,0.055,3.27272727272727
"21643","United States","South Carolina","United States South Carolina",1,2021-01-31,"2319.77135105472",64.4785038551074,0.244188072204098,0.111026889244827,0.644785038551074,0.18,0.055,3.27272727272727
"21743","United States","South Dakota","United States South Dakota",1,2021-01-31,"0.000000082625774666667",95.9195737555412,0.0317706291989103,0.00903363324567757,0.959195737555412,0.000000000102751140929058,0.055,0.00000000186820256234651
"21843","United States","Tennessee","United States Tennessee",1,2021-01-31,"1335.43524668424",76.1510800144422,0.16914563448711,0.0693435653684673,0.761510800144422,0.18,0.055,3.27272727272727
"21943","United States","Texas","United States Texas",1,2021-01-31,"12305.9117561008",64.7424492437199,0.250478233682339,0.102097273880463,0.647424492437199,0.18,0.055,3.27272727272727
"22043","United States","Utah","United States Utah",1,2021-01-31,"492.588423934416",77.406093646075,0.172384496971215,0.0535545665680365,0.77406093646075,0.169012590410689,0.055,3.07295618928525
"22165","United States","Vermont","United States Vermont",1,2021-01-31,"830.777891088204",43.736488966441,0.270328726765422,0.292306383570167,0.43736488966441,0.18,0.055,3.27272727272727
"22245","United States","Virgin Islands","United States Virgin Islands",1,2021-01-31,"132.785305023785",44.4131981961273,0.311908477871025,0.243959540167701,0.444131981961273,0.18,0.055,3.27272727272727
"22343","United States","Virginia","United States Virginia",1,2021-01-31,"6323.56454015861",57.10203597661,0.254898930555837,0.174080709678063,0.5710203597661,0.18,0.055,3.27272727272727
"22443","United States","Washington","United States Washington",1,2021-01-31,"6597.84136478568",54.1323340439924,0.257822645206161,0.200854014353916,0.541323340439924,0.18,0.055,3.27272727272727
"22543","United States","Washington DC","United States Washington DC",1,2021-01-31,"492.206904699982",56.7516644173932,0.275746063727753,0.156737292098316,0.567516644173932,0.18,0.055,3.27272727272727
"22643","United States","West Virginia","United States West Virginia",1,2021-01-31,"970.498067081862",64.0210385464303,0.190351043825354,0.169438570710342,0.640210385464304,0.18,0.055,3.27272727272727
"22743","United States","Wisconsin","United States Wisconsin",1,2021-01-31,"110.80776019796",80.4996312903151,0.168056314897017,0.0269473721998334,0.804996312903151,0.0209342924656353,0.055,0.380623499375187
"22843","United States","Wyoming","United States Wyoming",1,2021-01-31,"118.753883384037",73.7880019200109,0.200521658755232,0.0615983220446584,0.737880019200109,0.18,0.055,3.27272727272727
"22943","Uruguay","","Uruguay ",0,2021-01-31,"6219.01567023835",34.7104833370492,0.32964990547543,0.323245261154078,0.347104833370492,0.18,0.055,3.27272727272727
"23043","Uzbekistan","","Uzbekistan ",0,2021-01-31,"0.000000000494765117764473",2.17572172884653,0.978146220100393,0.0000965626111407773,0.0217572172884653,0.000000000000016306400674182,0.055,0.000000000000296480012257854
"23151","Vanuatu","","Vanuatu ",0,2021-01-31,"0",0.00311875639588714,0.999968812436041,0,0.0000311875639588714,0,0.055,0
"23244","Venezuela","","Venezuela ",0,2021-01-31,"0.000291917298454791",3.89109158480233,0.960479803393254,0.000609280758722437,0.0389109158480233,0.0000000112923656536701,0.055,0.000000205315739157638
"23343","Vietnam","","Vietnam ",0,2021-01-31,"0",0.013620704430817,0.999863439323388,0.00000035363230421777,0.00013620704430817,0,0.055,0
"23443","Yemen","","Yemen ",0,2021-01-31,"0",0.0738055158548906,0.999261944841451,0,0.000738055158548906,0,0.055,0
"23543","Zambia","","Zambia ",0,2021-01-31,"0.00000000000363797880709171",0.958926907775079,0.990368799130989,0.000041931791259336,0.00958926907775079,0.000000000000000173472347597681,0.055,0.00000000000000315404268359419
"23643","Zimbabwe","","Zimbabwe ",0,2021-01-31,"0.000000000120053300634027",0.734315330105548,0.992555823862485,0.000101022836459698,0.00734315330105548,0.00000000000000884708972748172,0.055,0.000000000000160856176863304
"11060","Afghanistan","","Afghanistan ",0,2021-02-01,"0.0000000000218278728425503",1.20455288776625,0.987886333561334,0.0000681375610036571,0.0120455288776625,0.000000000000000520417042793042,0.055,0.00000000000000946212805078258
"2451","Albania","","Albania ",0,2021-02-01,"2942.80447415845",50.6925647427624,0.243929101172457,0.249145251399919,0.506925647427624,0.18,0.055,3.27272727272727
"3166","Algeria","","Algeria ",0,2021-02-01,"0.00000123109202831984",2.07136504971743,0.978995246327869,0.000291103174956984,0.0207136504971743,0.0000000000308818942640343,0.055,0.000000000561488986618806
"4166","Andorra","","Andorra ",0,2021-02-01,"0.00000161841398949036",90.0541337761231,0.0930302490946073,0.00642841314416102,0.900541337761231,0.0000000230409025192557,0.055,0.000000418925500350104
"5166","Angola","","Angola ",0,2021-02-01,"0",0.46832810247882,0.995290225320608,0.0000264936546031144,0.0046832810247882,0,0.055,0
"6166","Argentina","","Argentina ",0,2021-02-01,"39873.3338585007",44.5173941606222,0.429165719902756,0.125660338491021,0.445173941606222,0.18,0.055,3.27272727272727
"7166","Aruba","","Aruba ",0,2021-02-01,"46.7223420995997",52.7950495223368,0.405950680781233,0.0660988239953997,0.527950495223368,0.18,0.055,3.27272727272727
"8166","Australia","","Australia ",0,2021-02-01,"0",1.05797380485606,0.989412662793738,0.00000759915770221401,0.0105797380485606,0,0.055,0
"9166","Austria","","Austria ",0,2021-02-01,"6753.96079013485",55.429846569747,0.290116478548401,0.155585055754129,0.55429846569747,0.18,0.055,3.27272727272727
"10166","Azerbaijan","","Azerbaijan ",0,2021-02-01,"7833.17088083783",56.9167916689134,0.190276269489328,0.240555813821538,0.569167916689134,0.18,0.055,3.27272727272727
"11170","Bahamas","","Bahamas ",0,2021-02-01,"0.000049985435907729",19.5374400284302,0.803592343428987,0.00103325628671054,0.195374400284302,0.000000142579625883599,0.055,0.00000259235683424725
"12167","Bahrain","","Bahrain ",0,2021-02-01,"0.0116980992461322",51.0821994141005,0.48636887270829,0.00280913315070597,0.510821994141005,0.00000756235203347444,0.055,0.000137497309699535
"13166","Bangladesh","","Bangladesh ",0,2021-02-01,"0.0000193063751794398",2.98680712566925,0.969788610826595,0.000343317916711825,0.0298680712566925,0.000000000128951710420822,0.055,0.00000000234457655310585
"14166","Barbados","","Barbados ",0,2021-02-01,"0.000000000000341060513164848",0.996131784747475,0.989960183181022,0.0000784989715038478,0.00996131784747475,0.00000000000000121430643318376,0.055,0.0000000000000220782987851594
"15166","Belarus","","Belarus ",0,2021-02-01,"11219.7476665281",46.4479175053523,0.289933345478443,0.245587479468034,0.464479175053523,0.18,0.055,3.27272727272727
"16166","Belgium","","Belgium ",0,2021-02-01,"4231.28702885506",58.4641601882827,0.352069441661965,0.0632889564552085,0.584641601882827,0.18,0.055,3.27272727272727
"17166","Belize","","Belize ",0,2021-02-01,"253.779353551978",60.8690343659714,0.17340961459185,0.217900041748437,0.608690343659714,0.18,0.055,3.27272727272727
"18166","Benin","","Benin ",0,2021-02-01,"0",0.253555022687186,0.997457605058451,0.00000684471467753323,0.00253555022687186,0,0.055,0
"19166","Bermuda","","Bermuda ",0,2021-02-01,"66.6328800975971",49.0900141564539,0.213927211039534,0.295172647395927,0.490900141564539,0.18,0.055,3.27272727272727
"20166","Bhutan","","Bhutan ",0,2021-02-01,"0.000000000000170530256582424",0.546255195546444,0.994512450546435,0.0000249974980999222,0.00546255195546444,0.000000000000000173472347597681,0.055,0.00000000000000315404268359419
"21167","Bolivia","","Bolivia ",0,2021-02-01,"0.00225399565533735",12.6306982572086,0.872682272204258,0.00101074522365586,0.126306982572086,0.000000212403900023972,0.055,0.00000386188909134494
"22166","Bosnia and Herzegovina","","Bosnia and Herzegovina ",0,2021-02-01,"2873.67518202477",52.629753807289,0.29563416107879,0.17806830084832,0.52629753807289,0.18,0.055,3.27272727272727
"23152","Botswana","","Botswana ",0,2021-02-01,"4950.99381688061",25.6176997002678,0.475214157603963,0.268608845393358,0.256176997002678,0.18,0.055,3.27272727272727
"2452","Brazil","","Brazil ",0,2021-02-01,"188828.737048645",50.0728969368402,0.342335862447713,0.156935168183884,0.500728969368402,0.18,0.055,3.27272727272727
"2545","Brunei","","Brunei ",0,2021-02-01,"0",0.330531466455885,0.996693308564056,0.00000137677138580723,0.00330531466455885,0,0.055,0
"2644","Bulgaria","","Bulgaria ",0,2021-02-01,"5940.16692588327",54.66597935962,0.24594693124555,0.207393275158251,0.5466597935962,0.18,0.055,3.27272727272727
"2744","Burkina Faso","","Burkina Faso ",0,2021-02-01,"0.000000000000909494701772928",0.188461297257668,0.998060026605504,0.0000553604219199664,0.00188461297257668,0.0000000000000000216840434497101,0.055,0.000000000000000394255335449274
"2844","Burundi","","Burundi ",0,2021-02-01,"0.000000000000227373675443232",0.0589124567106912,0.999407574802463,0.00000330063043058839,0.000589124567106912,0.0000000000000000216840434497101,0.055,0.000000000000000394255335449274
"2944","Cambodia","","Cambodia ",0,2021-02-01,"0.000000000000056843418860808",0.0216571931973022,0.999782268363933,0.00000115970409388541,0.000216571931973022,0.00000000000000000542101086242752,0.055,0.0000000000000000985638338623186
"3044","Cameroon","","Cameroon ",0,2021-02-01,"0.0000000000109139364212751",0.917416857780348,0.990790722301518,0.0000351091206785326,0.00917416857780348,0.000000000000000346944695195361,0.055,0.00000000000000630808536718839
"3167","Canada","","Canada ",0,2021-02-01,"48918.1573995952",44.4283603230247,0.284076854805613,0.27163954196414,0.444283603230247,0.18,0.055,3.27272727272727
"3246","Cape Verde","","Cape Verde ",0,2021-02-01,"736.691530519158",34.3478709465188,0.485863493855276,0.170657796679536,0.343478709465188,0.18,0.055,3.27272727272727
"3344","Central African Republic","","Central African Republic ",0,2021-02-01,"0",1.01357192765325,0.989861286761203,0.00000299396226537001,0.0101357192765325,0,0.055,0
"3444","Chad","","Chad ",0,2021-02-01,"0",0.104384970346834,0.998950510080773,0.00000564021575808129,0.00104384970346834,0,0.055,0
"3544","Chile","","Chile ",0,2021-02-01,"18012.1610482364",39.5216791408652,0.485463050154674,0.119320158436674,0.395216791408652,0.18,0.055,3.27272727272727
"3644","China","","China ",0,2021-02-01,"0",0.0578286401180858,0.999421603469619,0.000000110129200697537,0.000578286401180858,0,0.055,0
"3744","Colombia","","Colombia ",0,2021-02-01,"51942.4953681012",47.3773655562162,0.350026742949553,0.176199601488284,0.473773655562162,0.18,0.055,3.27272727272727
"3844","Comoros","","Comoros ",0,2021-02-01,"0",0.713258317945623,0.992842853926263,0.0000245628942804137,0.00713258317945623,0,0.055,0
"3944","Congo","","Congo ",0,2021-02-01,"0.00000000000181898940354586",1.11848489298433,0.988749463163287,0.0000656879068700469,0.0111848489298433,0.000000000000000346944695195361,0.055,0.00000000000000630808536718839
"4044","Costa Rica","","Costa Rica ",0,2021-02-01,"5012.17802682333",47.6055138544642,0.357337049551906,0.166607811903452,0.476055138544642,0.18,0.055,3.27272727272727
"4167","Cote d'Ivoire","","Cote d'Ivoire ",0,2021-02-01,"0",0.790830069003936,0.992076592088222,0.0000151072217378873,0.00790830069003936,0,0.055,0
"4246","Croatia","","Croatia ",0,2021-02-01,"1751.52436969406",67.9430569772374,0.176282002096952,0.144287428130675,0.679430569772374,0.18,0.055,3.27272727272727
"4344","Cuba","","Cuba ",0,2021-02-01,"0.0000000000854925019666553",0.802437775459462,0.991870910132621,0.000104712112783508,0.00802437775459462,0.00000000000000815320033709099,0.055,0.000000000000148240006128927
"4444","Cyprus","","Cyprus ",0,2021-02-01,"1081.91607529996",53.2322509789965,0.204089269526856,0.263588220683178,0.532322509789965,0.18,0.055,3.27272727272727
"4544","Czech Republic","","Czech Republic ",0,2021-02-01,"3889.99113074283",65.4169355178551,0.262089976756053,0.0837406680653966,0.65416935517855,0.18,0.055,3.27272727272727
"4644","Democratic Republic of Congo","","Democratic Republic of Congo ",0,2021-02-01,"0",0.153081832322635,0.998453198118199,0.000015983558575489,0.00153081832322635,0,0.055,0
"4744","Denmark","","Denmark ",0,2021-02-01,"4026.02640939935",59.1842516774254,0.181818568131887,0.226338915093858,0.591842516774254,0.18,0.055,3.27272727272727
"4844","Djibouti","","Djibouti ",0,2021-02-01,"0.00000000149611878441647",5.67533035065853,0.943053124980096,0.000193571513318869,0.0567533035065853,0.00000000000166533453693773,0.055,0.0000000000302788097625043
"4944","Dominica","","Dominica ",0,2021-02-01,"0",1.17148290653343,0.988250697338886,0.0000344735957801349,0.0117148290653343,0,0.055,0
"5044","Dominican Republic","","Dominican Republic ",0,2021-02-01,"17933.4953260669",32.5715216596181,0.45222537460375,0.22205940880007,0.325715216596181,0.18,0.055,3.27272727272727
"5167","Ecuador","","Ecuador ",0,2021-02-01,"445.201567099692",12.7205830974968,0.864075634541919,0.00871853448311257,0.127205830974968,0.0277571969008128,0.055,0.504676307287505
"5246","Egypt","","Egypt ",0,2021-02-01,"0.0000000000436557456851006",1.15192050765128,0.988411637863058,0.0000691570604291819,0.0115192050765128,0.000000000000000520417042793042,0.055,0.00000000000000946212805078258
"5344","El Salvador","","El Salvador ",0,2021-02-01,"3444.02656060499",8.88359479020603,0.872161315366253,0.0390027367316874,0.0888359479020603,0.18,0.055,3.27272727272727
"5444","Eritrea","","Eritrea ",0,2021-02-01,"0",0.107474928907259,0.99890912724794,0.0000161234629883059,0.00107474928907259,0,0.055,0
"5544","Estonia","","Estonia ",0,2021-02-01,"1082.03478343649",55.5979543964487,0.189076332831644,0.254944123203868,0.555979543964487,0.18,0.055,3.27272727272727
"5644","Eswatini","","Eswatini ",0,2021-02-01,"2343.3375038109",19.4210696454972,0.597392024377758,0.208397279167271,0.194210696454972,0.18,0.055,3.27272727272727
"5744","Ethiopia","","Ethiopia ",0,2021-02-01,"0.0000000000436557456851006",1.02791820726543,0.989656697054931,0.0000641208724148924,0.0102791820726543,0.000000000000000346944695195361,0.055,0.00000000000000630808536718839
"5844","Faeroe Islands","","Faeroe Islands ",0,2021-02-01,"26.0704641435648",12.5568826764823,0.836222411316051,0.0382087619191253,0.125568826764823,0.18,0.055,3.27272727272727
"5944","Fiji","","Fiji ",0,2021-02-01,"0",0.0459201368278017,0.999538457566951,0.00000234106477082505,0.000459201368278017,0,0.055,0
"6044","Finland","","Finland ",0,2021-02-01,"10740.1481001435",30.9772186414427,0.396954814621582,0.293272998963992,0.309772186414427,0.18,0.055,3.27272727272727
"6167","France","","France ",0,2021-02-01,"51436.8668961325",50.1772019157141,0.368170967236593,0.130057013606267,0.501772019157141,0.18,0.055,3.27272727272727
"6246","Gabon","","Gabon ",0,2021-02-01,"0.00000000122054188977927",4.30987476931212,0.956734005482932,0.000167246823947894,0.0430987476931212,0.00000000000063352101342673,0.055,0.000000000011518563880486
"6344","Gambia","","Gambia ",0,2021-02-01,"0",1.50160400806288,0.984967424511167,0.0000165354082034044,0.0150160400806288,0,0.055,0
"6444","Georgia","","Georgia ",0,2021-02-01,"1252.71325194935",71.3150803758568,0.164849870524564,0.121999325716868,0.713150803758568,0.18,0.055,3.27272727272727
"6544","Germany","","Germany ",0,2021-02-01,"82738.524584813",51.5454757931159,0.234367553047894,0.250177689020947,0.515454757931159,0.18,0.055,3.27272727272727
"6644","Ghana","","Ghana ",0,2021-02-01,"0",1.65351260113009,0.983401414840096,0.000063459148602918,0.0165351260113009,0,0.055,0
"6744","Greece","","Greece ",0,2021-02-01,"16117.2776476523",38.6365041932666,0.345647086944743,0.267987871122591,0.386365041932666,0.18,0.055,3.27272727272727
"6844","Greenland","","Greenland ",0,2021-02-01,"0",0.318786735234158,0.996801452592196,0.0000106800554625854,0.00318786735234158,0,0.055,0
"6944","Guam","","Guam ",0,2021-02-01,"74.8682462863326",45.5649736840385,0.488170340032171,0.0561799231274445,0.455649736840385,0.18,0.055,3.27272727272727
"7044","Guatemala","","Guatemala ",0,2021-02-01,"1.81622115705977",7.8430564959872,0.919149403802781,0.00242003123734754,0.078430564959872,0.000111514369668941,0.055,0.00202753399398075
"7167","Guinea","","Guinea ",0,2021-02-01,"0",1.03914522173278,0.989582417179341,0.0000261306033309542,0.0103914522173278,0,0.055,0
"7246","Guyana","","Guyana ",0,2021-02-01,"1577.72693889191",23.4379016805428,0.537097529686072,0.2285234535085,0.234379016805428,0.18,0.055,3.27272727272727
"7344","Haiti","","Haiti ",0,2021-02-01,"0",0.802788084561629,0.991948318393814,0.0000238007605687764,0.00802788084561629,0,0.055,0
"7444","Honduras","","Honduras ",0,2021-02-01,"14844.5094659283",20.0883999232268,0.656944306943095,0.142171693824636,0.200883999232268,0.18,0.055,3.27272727272727
"7544","Hong Kong","","Hong Kong ",0,2021-02-01,"0.00000000248110154643655",0.971655232540145,0.990110384161247,0.000173063513351808,0.00971655232540145,0.000000000000364118457607532,0.055,0.00000000000662033559286421
"7644","Hungary","","Hungary ",0,2021-02-01,"6837.30595044279",58.8700836365186,0.21694029659616,0.194358867038655,0.588700836365186,0.18,0.055,3.27272727272727
"7744","Iceland","","Iceland ",0,2021-02-01,"0.002907504196628",16.3092145197309,0.835121317820015,0.00178653698267543,0.163092145197309,0.0000093723669519763,0.055,0.000170406671854114
"7844","India","","India ",0,2021-02-01,"0.37208385951817",7.29185200141763,0.926079703465463,0.00100177652036121,0.0729185200141763,0.000000296587641945845,0.055,0.00000539250258083354
"7944","Indonesia","","Indonesia ",0,2021-02-01,"0.00322476285509765",2.40200809834033,0.975337679844331,0.000642239172266173,0.0240200809834033,0.000000012968676132985,0.055,0.000000235794111508819
"8044","Iran","","Iran ",0,2021-02-01,"130453.005034662",37.9967795769489,0.363181201151228,0.256851003079284,0.379967795769489,0.18,0.055,3.27272727272727
"8167","Iraq","","Iraq ",0,2021-02-01,"40.7115591067122",14.9351259157592,0.846695701568821,0.00395303927358649,0.149351259157592,0.00111337492227082,0.055,0.0202431804049239
"8246","Ireland","","Ireland ",0,2021-02-01,"7905.27093819837",31.3653226035206,0.484778389724512,0.201568384240282,0.313653226035206,0.18,0.055,3.27272727272727
"8344","Israel","","Israel ",0,2021-02-01,"5540.99024071184",53.5086974203729,0.355388150132081,0.109524875664189,0.535086974203729,0.18,0.055,3.27272727272727
"8444","Italy","","Italy ",0,2021-02-01,"51899.4608416823",53.3728602274368,0.28620756343531,0.180063834290322,0.533728602274368,0.18,0.055,3.27272727272727
"8544","Jamaica","","Jamaica ",0,2021-02-01,"0.0887567265363032",4.91983567357089,0.948843486754525,0.0019581565097665,0.0491983567357089,0.0000358064989929019,0.055,0.000651027254416398
"8644","Japan","","Japan ",0,2021-02-01,"0.0000108345120679587",1.44213054898455,0.985229775819882,0.000348918690272707,0.0144213054898455,0.000000000094230699632103,0.055,0.00000000171328544785642
"8744","Jordan","","Jordan ",0,2021-02-01,"9860.48790439731",51.3283972546579,0.280360524620147,0.206355502833274,0.513283972546579,0.18,0.055,3.27272727272727
"8844","Kazakhstan","","Kazakhstan ",0,2021-02-01,"33192.7032425626",21.5092694798245,0.603977555254328,0.180929749947425,0.215092694798245,0.18,0.055,3.27272727272727
